datetime_key, date_key, hour_key, season_key, weather_key, holiday_flag, workingday_flag, temperature, feeling_temp, humidity, windspeed, casual, registered, total_count
  2011111519, 20111115,       19,          4,           2,            0,               1,        0.5 ,       0.4848,     0.72,    0.3582,     27,        259,         286
  2011111520, 20111115,       20,          4,           2,            0,               1,        0.48,       0.4697,     0.82,    0.1343,     26,        212,         238
  2011111521, 20111115,       21,          4,           2,            0,               1,        0.5 ,       0.4848,     0.77,    0.0896,     23,        145,         168
  2011111522, 20111115,       22,          4,           2,            0,               1,        0.46,       0.4545,     0.88,    0.1045,     19,        109,         128
  2011111523, 20111115,       23,          4,           2,            0,               1,        0.46,       0.4545,     0.94,    0.1045,     14,         66,          80
  2011111600, 20111116,        0,          4,           2,            0,               1,        0.46,       0.4545,     0.94,    0.0   ,      5,         26,          31
  2011111601, 20111116,        1,          4,           3,            0,               1,        0.46,       0.4545,     0.94,    0.0896,      0,          5,           5
  2011111602, 20111116,        2,          4,           2,            0,               1,        0.46,       0.4545,     0.94,    0.1045,      4,          6,          10
  2011111603, 20111116,        3,          4,           2,            0,               1,        0.46,       0.4545,     0.94,    0.1045,      2,          3,           5
  2011111604, 20111116,        4,          4,           2,            0,               1,        0.44,       0.4394,     1.0 ,    0.2239,      1,          3,           4
  2011111605, 20111116,        5,          4,           3,            0,               1,        0.46,       0.4545,     0.94,    0.1045,      0,         13,          13
  2011111606, 20111116,        6,          4,           2,            0,               1,        0.46,       0.4545,     0.94,    0.0896,      4,         52,          56
  2011111607, 20111116,        7,          4,           3,            0,               1,        0.46,       0.4545,     0.94,    0.0   ,      7,        130,         137
  2011111608, 20111116,        8,          4,           3,            0,               1,        0.46,       0.4545,     0.94,    0.0   ,      9,        223,         232
  2011111609, 20111116,        9,          4,           3,            0,               1,        0.46,       0.4545,     0.94,    0.0   ,      5,         77,          82
  2011111610, 20111116,       10,          4,           3,            0,               1,        0.46,       0.4545,     0.94,    0.0   ,      4,         32,          36
  2011111611, 20111116,       11,          4,           3,            0,               1,        0.46,       0.4545,     0.94,    0.0896,      7,         53,          60
  2011111612, 20111116,       12,          4,           3,            0,               1,        0.46,       0.4545,     1.0 ,    0.0   ,      5,         49,          54
  2011111613, 20111116,       13,          4,           3,            0,               1,        0.46,       0.4545,     0.94,    0.1343,      6,         52,          58
  2011111614, 20111116,       14,          4,           2,            0,               1,        0.46,       0.4545,     1.0 ,    0.1343,     12,         49,          61
  2011111615, 20111116,       15,          4,           3,            0,               1,        0.48,       0.4697,     0.94,    0.1045,     16,         50,          66
  2011111616, 20111116,       16,          4,           3,            0,               1,        0.48,       0.4697,     0.94,    0.1045,     13,        110,         123
  2011111617, 20111116,       17,          4,           2,            0,               1,        0.48,       0.4697,     0.88,    0.194 ,     17,        216,         233
  2011111618, 20111116,       18,          4,           3,            0,               1,        0.46,       0.4545,     0.88,    0.3881,     13,        176,         189
  2011111619, 20111116,       19,          4,           3,            0,               1,        0.46,       0.4545,     0.88,    0.3881,      3,        108,         111
